指标,角色,问题,问题类型,展示方式,小程序跳转页面名称,小程序跳转页面路径,PC端跳转页面名称,PC端跳转页面路径,主题,意图识别场景,意图识别场景流程,意图识别场景参数
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月度毛利额在各个品类中的分布情况有何特点？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月每个品类的毛利额分布情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月毛利额在各品类之间的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月份，毛利额在各品类中是如何分布的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月的毛利额分布，品类占比情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，各品类毛利额的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月的毛利额在所有品类中分布情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，各品类毛利额占比情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月各品类毛利额的分布情况有哪些特点？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，毛利额在各品类中占比情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月度毛利额在各品类中的分布情况有哪些？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，品类毛利额分布情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，毛利额在所有品类中的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月度，各品类毛利额的分布情况有哪些？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月，品类毛利额分布情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区上个月毛利额在所有品类中的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",深圳XXX路店上个月毛利额在所有品类中的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月的品类毛利额分布是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",四月份的毛利额在各个品类之间是如何分配的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月的毛利额在各品类中是如何分布的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",四月份每个品类的毛利额占比是多少？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月的品类毛利额占比情况怎样？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月，各品类的毛利额分布情况有哪些？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月，毛利额在各品类中如何分布？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月的品类毛利额分布情况怎样？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月，各品类的毛利额占比情况怎样？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",4月，毛利额在各品类中如何分配？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区四月毛利额在所有品类中的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",深圳XXX路店四月毛利额在所有品类中的分布情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额Top10的商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的10个商品包括哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天的毛利润最高的前十名商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的十名商品包括什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利额最高的Top10商品是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利润最高的10个商品包括哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天的毛利额最高的十名商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的Top10有哪些商品？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨日毛利润Top 10商品列表是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利额最高的十种商品包括哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的商品Top 10有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨日毛利额最高的商品前10名是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天的毛利额Top 10商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利润最高的商品前10有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利额最高的商品Top 10是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的商品前十个是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利额最高的十种商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的商品Top 10包括哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利润最高的商品Top 10有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的商品前10名包括什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",前一天毛利润最高的商品前十个是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",昨天毛利额最高的商品Top 10有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区昨天毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",深圳XXX路店昨天毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",深圳XXX路店婴儿用品品类昨天毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",深圳XXX路店花生油小类昨天毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号的毛利额最高的商品前10名有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利润最高的前10名商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的十名商品是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号的毛利额最高的十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利润最高的前10个商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号哪些商品的毛利额排在前10的？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的前十名商品有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的Top10商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的前10个商品是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利润最高的前十名商品包括什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的十名商品包括哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利润最高的商品前十个包括什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的商品十名是哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利润最高的商品前10名有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的商品前10名是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",5月9号毛利额最高的商品十名有哪些？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区5月9号毛利额最高的前十个商品是什么？,排名类,表格,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
